116	114	38	64	0	0
117	115	18	5	0	0
118	116	39	64	0	0
119	117	0	16	0	0
120	118	0	16	0	0
121	119	32	53	0	0
122	120	0	65	0	0
123	121	0	16	0	0
124	122	0	16	0	0
125	123	27	16	0	0
126	124	0	0	0	0
127	125	18	20	0	0
128	126	16	66	8	0
129	127	13	61	0	0
130	128	18	67	0	0
131	129	0	16	0	0
132	130	0	16	0	0
133	131	0	5	0	0
134	132	40	68	0	0
135	133	18	69	0	0
136	134	41	42	0	0
137	135	0	70	0	0
138	136	0	42	0	0
139	137	6	68	0	0
140	138	42	42	0	0
141	139	25	6	0	0
142	140	0	71	0	0
143	141	0	72	0	0
144	142	0	5	0	0
145	143	18	73	0	0
146	144	0	56	0	0
147	145	0	39	0	0
148	146	18	5	0	0
149	147	43	74	0	0
150	148	0	75	0	0
151	149	0	76	0	0
152	150	0	77	0	0
153	151	0	16	0	0
154	72	18	28	0	0
155	152	0	75	0	0
156	153	40	68	0	0
157	154	44	16	0	0
158	155	20	78	0	0
159	156	21	39	0	0
160	157	45	79	0	0
161	158	13	16	0	0
162	159	8	34	0	0
163	160	46	80	0	0
164	161	44	16	0	0
165	162	0	16	0	0
166	163	0	16	0	0
167	164	13	16	0	0
168	165	47	39	0	0
169	166	18	57	0	0
170	167	42	39	0	0
171	168	48	6	0	0
172	169	27	81	0	0
173	170	49	39	0	0
174	171	50	6	0	0
175	172	51	27	0	0
176	173	40	82	0	0
177	174	40	82	0	0
178	175	21	39	0	0
179	176	27	39	0	0
180	177	8	83	0	0
181	178	52	39	0	0
182	179	21	39	0	0
183	180	27	39	0	0
184	181	21	39	0	0
185	182	18	26	0	0
186	183	0	84	0	0
187	184	18	5	0	0
188	185	18	57	0	0
189	186	0	84	0	0
190	187	42	84	0	0
191	188	13	5	0	0
192	189	0	5	0	0
193	190	53	6	0	0
194	191	54	6	0	0
195	192	18	32	0	0
196	193	55	85	0	0
197	194	41	5	9	0
198	195	56	5	9	0
199	196	0	6	0	0
200	197	0	51	0	0
201	198	8	86	0	0
202	199	0	51	0	0
203	200	41	55	0	0
204	201	18	62	0	0
205	202	7	87	0	0
206	203	7	28	0	0
207	204	0	61	0	0
208	205	57	61	0	0
209	206	25	61	10	0
210	207	41	88	0	0
211	208	0	28	0	0
212	209	42	28	0	0
213	210	0	28	0	0
214	211	8	89	0	0
215	212	0	90	0	0
216	213	0	90	0	0
217	214	58	65	0	0
218	215	0	28	0	0
219	216	7	81	0	0
220	217	0	28	0	0
221	218	18	65	0	0
222	219	7	90	0	0
223	220	21	91	0	0
224	221	8	92	0	0
225	222	25	61	0	0
226	223	4	93	11	0
227	224	0	94	0	0
228	225	0	6	0	0
229	226	16	93	12	0
230	227	4	93	13	0
231	228	4	93	14	0
232	229	16	93	15	0
233	230	16	95	16	0
234	231	13	28	0	0
235	232	0	28	0	0
236	233	0	6	0	0
237	234	40	68	0	0
238	235	8	96	0	0
239	236	21	89	0	0
240	237	0	6	0	0
241	238	19	93	17	0
242	239	16	93	18	0
243	240	0	97	0	0
244	241	0	98	0	0
245	52	8	31	0	0
246	242	0	99	0	0
247	243	0	9	0	0
248	244	0	6	0	0
249	245	0	16	0	0
250	246	0	73	0	0
251	247	25	6	0	0
252	248	8	31	0	0
253	249	0	6	0	0
254	250	0	33	0	0
255	251	0	6	0	0
256	252	6	6	0	0
257	253	20	33	0	0
258	254	0	57	0	0
259	255	32	100	0	0
260	256	18	5	0	0
261	257	42	57	0	0
262	258	19	101	19	0
263	259	4	101	20	0
264	260	0	31	0	0
265	261	25	61	0	0
266	262	0	102	0	0
267	263	0	20	0	0
268	264	59	80	0	0
269	265	0	57	0	0
270	266	60	16	0	0
271	267	61	103	0	0
272	268	18	62	0	0
273	269	8	104	0	0
274	270	62	6	0	0
275	271	63	105	0	0
276	272	27	9	0	0
277	273	0	77	0	0
278	274	18	61	0	0
279	275	18	73	0	0
280	276	0	9	0	0
281	277	0	106	0	0
282	278	64	107	21	0
283	279	65	6	0	0
284	280	66	33	0	0
285	281	27	39	0	0
286	282	18	73	0	0
287	283	18	108	0	0
288	284	8	109	0	0
289	285	67	33	0	0
290	286	18	108	0	0
291	287	41	57	0	0
292	288	25	110	0	0
293	289	44	57	0	0
294	290	41	57	0	0
295	291	41	57	0	0
296	292	0	57	0	0
297	293	44	111	2	0
298	294	68	57	0	0
299	295	0	9	0	0
300	296	18	112	0	0
301	297	0	62	0	0
302	298	69	113	0	0
303	299	42	9	0	0
304	300	18	114	0	0
305	301	70	61	0	0
306	302	18	5	0	0
307	303	18	115	0	0
308	304	18	67	0	0
309	305	6	6	0	0
310	306	1	6	0	0
311	307	71	6	0	0
312	308	0	39	0	0
313	309	18	55	0	0
314	310	18	61	0	0
315	311	72	55	0	0
316	312	18	116	0	0
317	313	0	65	0	0
318	314	18	57	0	0
319	315	8	117	0	0
320	316	0	62	0	0
321	317	21	49	0	0
322	318	8	9	0	0
323	319	0	116	0	0
324	320	0	57	0	0
325	321	73	15	0	0
326	322	13	57	0	0
327	323	18	5	0	0
328	324	0	116	0	0
329	325	0	5	0	0
330	326	0	5	0	0
331	327	13	5	0	0
332	324	0	116	0	0
333	328	74	39	0	0
334	329	41	118	0	0
335	330	75	119	0	0
336	331	76	6	0	0
337	332	0	59	0	0
338	333	0	8	0	0
339	334	77	59	0	0
340	335	25	61	10	0
341	336	78	42	0	0
342	337	18	32	0	0
343	338	0	43	0	0
344	339	21	56	0	0
345	340	0	61	0	0
346	341	27	43	0	0
347	342	79	43	0	0
348	343	80	9	0	0
349	344	0	43	0	0
350	345	27	43	0	0
351	346	21	120	0	0
352	347	28	39	0	0
353	348	0	65	0	0
354	349	6	121	0	0
355	350	0	9	0	0
356	351	81	61	10	0
357	352	41	57	0	0
358	353	0	61	0	0
359	354	0	116	0	0
360	355	27	39	0	0
361	356	0	6	0	0
362	357	0	6	0	0
363	358	0	9	0	0
364	359	0	28	0	0
365	360	62	6	0	0
366	361	0	62	0	0
367	362	0	62	0	0
368	363	18	116	0	0
369	364	0	57	0	0
370	365	0	62	0	0
371	366	82	43	0	0
372	367	18	5	0	0
373	368	25	61	10	0
374	369	41	57	0	0
375	370	0	57	0	0
376	371	0	76	0	0
377	372	83	9	0	0
378	373	84	0	0	0
379	374	0	0	0	0
380	375	85	75	0	0
381	373	0	0	0	0
382	376	0	0	0	0
383	377	0	90	0	0
384	248	0	99	0	0
385	378	86	16	0	0
386	379	0	21	0	0
387	380	0	16	0	0
388	381	18	5	0	0
389	382	0	122	0	0
390	383	84	123	0	0
391	384	13	61	0	0
392	385	0	21	0	0
393	386	87	15	0	0
394	387	88	15	0	0
395	388	0	5	0	0
396	389	89	15	0	0
397	390	44	117	0	0
398	391	0	59	0	0
399	392	0	9	0	0
400	393	16	24	22	0
401	394	13	61	0	0
402	395	0	31	0	0
403	396	90	61	0	0
404	397	0	5	0	0
405	398	0	5	0	0
406	399	0	9	0	0
407	400	27	57	0	0
408	401	91	6	0	0
409	402	0	57	0	0
410	403	21	57	0	0
411	404	92	6	0	0
412	405	0	9	0	0
413	406	64	54	0	0
414	407	17	54	0	0
415	408	0	39	0	0
416	409	0	21	0	0
417	410	0	16	0	0
418	411	93	28	0	0
419	412	94	54	0	0
420	413	0	16	0	0
421	414	8	8	0	0
422	415	95	88	0	0
423	416	96	28	0	0
424	417	0	62	0	0
425	418	41	20	0	0
426	419	18	57	0	0
427	420	97	57	0	0
428	421	18	28	0	0
429	422	28	39	0	0
430	423	25	33	0	0
431	424	7	28	0	0
432	425	42	28	0	0
433	426	0	65	0	0
434	427	0	47	0	0
435	428	98	6	0	0
436	429	21	124	2	0
437	430	8	125	0	0
438	431	0	21	0	0
439	432	0	5	0	0
440	433	0	21	0	0
441	434	0	43	0	0
442	435	99	39	0	0
443	436	0	61	0	0
444	437	0	65	0	0
445	438	0	43	0	0
446	439	0	43	0	0
447	440	0	43	0	0
448	441	0	65	0	0
449	442	0	5	0	0
450	443	13	84	0	0
451	444	27	43	0	0
452	445	0	43	0	0
453	446	0	126	0	0
454	447	100	127	0	0
455	448	101	84	0	0
456	449	100	39	0	0
457	450	100	39	0	0
458	451	0	21	0	0
459	452	0	84	0	0
460	453	0	16	0	0
461	454	42	57	0	0
462	455	0	21	0	0
463	456	13	57	0	0
464	457	13	57	0	0
465	458	8	92	0	0
466	459	18	42	0	0
467	460	0	57	0	0
468	461	100	21	0	0
469	462	42	57	0	0
470	463	0	5	0	0
471	464	4	24	23	0
472	465	102	127	0	0
473	466	27	5	0	0
474	467	4	95	24	0
475	468	103	39	0	0
476	469	18	128	0	0
477	470	0	5	0	0
478	471	0	5	0	0
479	472	0	5	0	0
480	473	18	5	0	0
481	474	18	5	0	0
482	475	18	129	0	0
483	476	0	5	0	0
484	477	0	46	0	0
485	478	42	39	0	0
486	479	42	39	0	0
487	480	42	39	0	0
488	481	42	39	0	0
489	482	8	8	0	0
490	483	42	39	0	0
491	484	0	72	0	0
492	485	27	43	0	0
493	486	42	39	0	0
494	487	0	39	0	0
495	488	0	16	0	0
496	43	100	31	0	0
497	489	18	28	0	0
498	490	0	9	0	0
499	491	0	9	0	0
500	492	0	39	0	0
501	493	0	39	0	0
502	494	104	16	0	0
503	495	41	84	0	0
504	496	18	32	0	0
505	497	42	39	0	0
506	498	27	84	0	0
507	499	105	39	0	0
508	500	106	130	0	0
509	501	0	61	0	0
510	502	27	20	0	0
511	503	0	84	0	0
512	504	0	84	0	0
513	505	0	6	0	0
514	506	0	20	0	0
515	507	0	131	0	0
516	508	0	61	0	0
517	509	18	73	0	0
518	510	100	39	0	0
519	511	0	20	0	0
520	512	107	20	0	0
521	513	0	6	0	0
522	514	0	20	0	0
523	515	82	84	0	0
524	516	100	39	0	0
525	517	41	132	0	0
526	518	28	39	0	0
527	519	0	51	0	0
528	520	0	28	0	0
529	521	0	84	0	0
530	522	0	32	0	0
531	523	0	51	0	0
532	524	0	6	0	0
533	525	108	6	0	0
534	526	0	62	0	0
535	527	82	43	0	0
536	528	100	39	0	0
537	529	82	43	0	0
538	530	0	12	0	0
539	531	109	39	0	0
540	532	18	16	0	0
541	533	110	39	0	0
542	534	100	39	0	0
543	535	111	6	0	0
544	536	100	39	0	0
545	537	0	97	0	0
546	538	0	55	0	0
547	539	100	21	0	0
548	540	0	55	0	0
549	541	100	39	0	0
550	542	21	55	0	0
551	543	27	55	0	0
552	544	0	84	0	0
553	545	82	43	0	0
554	546	0	56	0	0
555	547	0	91	0	0
556	548	0	91	0	0
557	549	7	6	0	0
558	550	0	57	0	0
559	551	0	61	0	0
560	552	112	133	25	0
561	553	90	61	0	0
562	554	18	134	0	0
563	555	44	135	0	0
564	556	88	61	0	0
565	557	13	61	0	0
566	558	13	61	0	0
567	559	100	136	0	0
568	560	37	5	0	0
569	561	18	57	0	0
570	562	41	57	0	0
571	563	44	57	0	0
572	564	56	61	0	0
573	565	59	137	0	0
574	566	90	138	21	0
575	567	13	61	0	0
576	568	18	57	10	0
577	569	0	51	0	0
578	539	100	39	0	0
579	570	18	0	0	0
580	542	0	55	0	0
581	571	21	9	0	0
582	572	27	9	0	0
583	542	37	98	0	0
584	573	37	9	0	0
585	574	54	139	0	0
586	575	100	140	0	0
587	576	28	47	0	0
588	577	40	78	0	0
589	578	44	20	0	0
590	579	100	99	0	0
591	580	100	50	0	0
592	581	0	20	0	0
593	582	27	55	0	0
594	583	0	20	0	0
595	584	109	39	0	0
596	585	113	55	0	0
597	586	114	43	0	0
598	587	21	43	0	0
599	588	115	43	0	0
600	589	44	65	0	0
601	590	0	141	0	0
602	591	100	142	0	0
603	592	0	43	0	0
604	593	27	43	0	0
605	594	0	31	0	0
606	595	100	39	0	0
607	596	0	43	0	0
608	597	19	93	26	0
609	598	42	39	0	0
610	599	27	21	0	0
611	600	116	20	0	0
612	601	0	62	0	0
613	602	0	6	0	0
614	603	18	5	0	0
615	604	0	89	0	0
616	605	18	5	0	0
617	606	8	104	0	0
618	607	18	5	0	0
619	608	18	5	0	0
620	609	117	143	0	0
621	610	17	144	0	0
622	611	1	144	0	0
623	612	0	21	0	0
624	613	0	59	0	0
625	614	42	51	0	0
626	615	8	145	0	0
627	616	8	146	0	0
628	57	8	8	0	0
629	617	0	5	0	0
630	618	109	39	0	0
631	619	0	59	0	0
632	620	0	89	0	0
633	621	82	43	0	0
634	622	42	28	0	0
635	623	0	6	0	0
636	624	0	28	0	0
637	625	37	6	0	0
638	626	0	6	0	0
639	627	118	147	0	0
640	628	18	61	0	0
641	629	13	16	0	0
642	630	0	5	0	0
643	631	13	5	0	0
644	632	18	5	0	0
645	633	13	5	0	0
646	634	82	43	0	0
647	635	13	5	0	0
648	636	13	5	0	0
649	637	119	43	0	0
650	638	0	6	0	0
651	639	13	57	0	0
652	640	13	16	0	0
653	641	13	5	0	0
654	642	100	148	0	0
655	643	18	16	0	0
656	644	100	104	0	0
657	645	0	5	0	0
658	646	0	5	0	0
659	647	18	44	0	0
660	648	0	6	0	0
661	465	82	149	0	0
662	649	0	84	0	0
663	650	18	9	0	0
664	651	0	84	0	0
665	652	100	150	0	0
666	653	0	72	0	0
667	654	18	9	0	0
668	655	120	0	0	0
669	656	0	84	0	0
670	657	0	5	0	0
671	658	18	151	0	0
672	659	13	9	0	0
673	660	0	28	0	0
674	654	0	28	0	0
675	661	0	5	0	0
676	662	21	39	0	0
677	663	0	5	0	0
678	664	0	28	0	0
679	665	121	54	0	0
680	666	13	28	0	0
681	667	18	28	0	0
682	668	0	152	0	0
683	669	8	33	0	0
684	670	0	102	0	0
685	671	0	99	0	0
686	672	0	5	0	0
687	673	13	5	0	0
688	674	100	104	0	0
689	675	100	104	0	0
690	676	100	39	0	0
691	677	122	39	0	0
692	678	0	99	0	0
693	679	0	43	0	0
694	680	42	43	0	0
695	681	100	84	0	0
696	682	0	89	0	0
697	683	123	16	0	0
698	684	6	153	0	0
699	685	25	39	0	0
700	686	100	104	0	0
701	687	18	43	0	0
702	688	124	54	0	0
703	689	125	39	0	0
704	690	126	54	0	0
705	691	8	154	0	0
706	692	100	84	0	0
707	693	18	155	0	0
708	694	100	8	0	0
709	695	19	68	0	0
710	696	21	9	0	0
711	697	0	89	0	0
712	698	0	20	0	0
713	699	0	20	0	0
714	700	127	39	0	0
715	701	0	16	0	0
716	702	128	16	0	0
717	703	41	57	0	0
718	704	0	57	0	0
719	705	41	127	0	0
720	706	13	28	0	0
721	707	0	42	0	0
722	708	27	120	0	0
723	246	0	61	0	0
724	709	27	57	0	0
725	710	99	39	0	0
726	711	21	39	0	0
727	712	0	51	0	0
728	713	27	39	0	0
729	714	27	28	0	0
730	715	42	57	0	0
731	716	0	57	0	0
732	717	8	156	0	0
733	718	0	57	0	0
734	719	40	68	0	0
735	720	0	157	0	0
736	721	41	39	0	0
737	722	27	120	0	0
738	723	129	82	21	0
739	724	40	68	0	0
740	725	40	68	0	0
741	726	27	32	0	0
742	727	25	61	0	0
743	728	0	32	0	0
744	729	0	56	0	0
745	730	0	56	0	0
746	729	0	56	0	0
747	731	13	61	0	0
748	732	0	32	0	0
749	733	13	61	0	0
750	734	27	51	0	0
751	735	8	84	0	0
752	736	13	5	0	0
753	737	0	61	0	0
754	738	41	61	0	0
755	739	13	9	0	0
756	740	8	9	0	0
757	741	130	158	0	0
758	742	35	88	0	0
759	743	13	57	0	0
760	744	0	9	0	0
761	745	0	9	0	0
762	746	18	9	0	0
763	747	41	57	0	0
764	748	25	6	0	0
765	749	0	6	0	0
766	750	0	28	0	0
767	751	0	59	0	0
768	752	0	62	0	0
769	753	13	62	0	0
770	754	0	39	0	0
771	755	42	39	0	0
772	756	42	39	0	0
773	757	42	39	0	0
774	758	42	39	0	0
775	759	42	39	0	0
776	760	42	39	0	0
777	761	100	84	0	0
778	762	0	16	0	0
779	763	27	16	0	0
780	764	0	16	0	0
781	765	21	16	0	0
782	766	18	9	0	0
783	767	0	16	0	0
784	768	41	5	0	0
785	769	131	159	0	0
786	770	0	21	0	0
787	771	18	159	0	0
788	772	42	39	0	0
789	773	6	39	0	0
790	774	0	5	0	0
791	775	18	5	0	0
792	776	18	5	0	0
793	777	56	57	0	0
794	778	41	6	0	0
795	779	0	21	0	0
796	780	25	6	0	0
797	781	0	21	0	0
798	782	27	32	0	0
799	783	41	5	0	0
800	784	32	53	0	0
801	785	37	59	0	0
802	786	0	89	0	0
803	787	0	89	0	0
804	788	132	160	27	4
805	789	0	9	0	0
806	788	132	160	27	4
807	790	133	161	0	0
808	791	0	162	0	0
809	792	134	39	0	0
810	793	0	5	0	0
811	794	0	65	0	0
812	795	0	162	0	0
813	796	56	65	0	0
814	797	13	65	0	0
815	798	0	65	0	0
816	799	13	65	0	0
817	800	135	59	0	0
818	801	18	163	0	0
819	802	0	61	0	0
820	803	18	67	0	0
821	804	21	39	0	0
822	805	0	9	0	0
823	806	0	9	0	0
824	807	0	61	0	0
825	808	32	164	0	0
826	809	0	51	0	0
827	810	8	26	0	0
828	811	0	16	0	0
829	812	0	51	0	0
830	813	0	141	0	0
831	814	27	32	0	0
832	815	8	34	0	0
833	816	18	32	0	0
834	817	0	141	0	0
835	818	41	39	0	0
836	819	41	21	0	0
837	820	41	6	0	0
838	821	37	9	0	0
839	822	8	165	0	0
840	823	0	51	0	0
841	824	18	5	0	0
842	825	8	166	0	0
843	826	20	6	0	0
844	827	6	147	0	0
845	828	37	6	0	0
846	829	136	6	0	0
847	830	18	9	0	0
848	831	137	118	0	0
849	832	0	51	0	0
850	833	27	46	0	0
851	834	27	51	0	0
852	835	18	117	0	0
853	836	0	5	0	0
854	837	11	167	0	0
855	838	138	119	0	0
856	839	32	53	0	0
857	840	139	168	0	0
858	841	140	168	0	0
859	842	8	33	0	0
860	843	32	53	0	0
861	844	44	5	10	0
862	845	41	21	0	0
863	846	18	28	0	0
864	847	8	165	0	0
865	848	141	169	0	0
866	849	0	51	0	0
867	850	0	170	0	0
868	851	0	5	0	0
869	852	8	50	0	0
870	853	21	9	0	0
871	854	0	6	0	0
872	855	7	77	0	0
873	856	37	9	0	0
874	857	111	27	0	0
875	858	21	43	0	0
876	859	25	6	0	0
877	860	0	98	0	0
878	861	27	32	0	0
879	862	0	28	0	0
880	863	0	16	0	0
881	864	0	171	0	0
882	865	0	5	0	0
883	866	59	172	0	0
884	867	18	5	0	0
885	868	47	173	0	0
886	869	0	171	0	0
887	870	27	89	0	0
888	871	0	57	0	0
889	872	142	27	0	0
890	873	55	39	0	0
891	874	0	16	0	0
892	875	21	84	0	0
893	874	0	16	0	0
894	876	47	174	0	0
895	877	0	84	0	0
896	878	0	5	0	0
897	879	41	57	0	0
898	880	0	65	0	0
899	881	0	62	0	0
900	882	41	5	0	0
901	883	0	59	0	0
902	788	132	160	27	4
903	788	132	160	27	4
904	884	47	39	0	0
905	885	18	65	0	0
906	788	132	160	27	4
907	886	25	39	0	0
908	887	18	43	0	0
909	888	0	6	0	0
910	889	47	84	0	0
911	890	47	84	0	0
912	891	0	43	0	0
913	892	47	39	0	0
914	893	27	76	0	0
915	894	117	39	0	0
916	895	143	175	28	0
917	896	144	176	29	0
918	897	0	32	0	0
919	898	0	32	0	0
920	899	47	39	0	0
921	900	18	98	0	0
922	901	0	42	0	0
923	902	0	177	0	0
924	903	0	177	0	0
925	904	0	84	0	0
926	905	47	89	0	0
927	906	0	177	0	0
928	907	25	33	0	0
929	908	44	162	0	0
930	909	26	178	0	0
931	910	27	42	0	0
932	911	27	9	0	0
933	912	0	84	0	0
934	913	124	54	0	0
935	914	16	93	30	0
936	915	145	6	0	0
937	916	78	16	0	0
938	917	47	39	0	0
939	918	146	39	0	0
940	533	147	39	0	0
941	919	47	84	0	0
942	920	18	32	0	0
943	921	0	6	0	0
944	922	37	6	0	0
945	923	0	32	31	0
946	924	0	87	0	0
947	925	47	84	0	0
948	926	0	84	0	0
949	927	0	42	0	0
950	928	42	16	0	0
951	929	21	59	0	0
952	930	16	24	32	0
953	931	47	39	0	0
954	932	0	32	0	0
955	933	148	179	0	0
956	934	21	32	0	0
957	935	47	39	0	0
958	934	21	32	0	0
959	936	7	6	0	0
960	937	47	84	0	0
961	246	44	73	0	0
962	938	18	0	0	0
963	939	47	89	0	0
964	940	0	21	0	0
965	941	0	180	0	0
966	942	0	43	0	0
967	943	47	39	0	0
968	944	149	39	0	0
969	945	18	65	0	0
970	946	47	136	0	0
971	947	150	39	0	0
972	948	0	61	0	0
973	949	27	43	0	0
974	950	47	84	0	0
975	951	18	84	0	0
976	952	21	59	0	0
977	953	47	84	0	0
978	954	151	43	0	0
979	955	6	15	0	0
980	956	152	53	0	0
981	957	153	181	0	0
982	958	41	70	0	0
983	959	154	39	0	0
984	960	0	182	0	0
985	961	0	28	0	0
986	962	0	28	0	0
987	963	8	50	0	0
988	964	13	28	0	0
989	965	1	86	2	0
990	966	0	182	0	0
991	967	27	21	33	5
992	968	47	39	0	0
993	969	75	183	0	0
994	970	0	43	0	0
995	971	0	16	0	0
996	972	0	16	0	0
997	973	27	39	0	0
998	974	13	16	0	0
999	975	0	57	0	0
1000	976	0	16	0	0
1001	977	0	57	0	0
1002	978	0	16	0	0
1003	979	0	5	0	0
1004	980	0	5	0	0
1005	981	8	34	0	0
1006	982	0	99	0	0
1007	983	0	28	0	0
1008	984	0	32	0	0
1009	985	8	9	0	0
1010	986	28	39	0	0
1011	984	155	32	0	0
1012	987	0	16	0	0
1013	788	132	160	27	4
1014	988	27	16	0	0
1015	989	8	34	0	0
1016	990	0	16	0	0
1017	991	20	61	0	0
1018	992	97	5	0	0
1019	993	156	39	0	0
1020	994	0	162	0	0
1021	995	20	184	0	0
1022	996	40	68	0	0
1023	997	40	68	0	0
1024	998	21	9	0	0
1025	999	18	67	0	0
1026	1000	100	89	0	0
1027	1001	0	51	0	0
1028	1002	67	185	34	0
1029	1003	0	6	0	0
1030	1004	0	62	0	0
1031	1005	13	5	0	0
1032	1006	0	62	0	0
1033	1007	0	6	0	0
1034	1008	0	57	0	0
1035	1009	0	5	0	0
1036	1010	157	61	0	0
1037	1011	18	32	0	0
1038	1012	17	186	0	0
1039	1013	0	6	0	0
1040	1014	97	5	0	0
1041	1015	13	57	0	0
1042	1016	0	0	0	0
1043	1017	84	1	0	0
1044	1018	0	89	0	0
1045	1019	18	67	0	0
1046	1020	18	5	0	0
1047	1021	27	187	0	0
1048	1022	158	20	0	0
1049	1023	7	16	0	0
1050	1024	0	188	0	0
1051	1025	0	189	0	0
1052	1026	18	108	0	0
1053	1027	18	43	0	0
1054	1028	42	57	0	0
1055	1029	41	62	0	0
1056	1029	41	62	0	0
1057	1030	159	159	0	0
1058	1031	8	165	0	0
1059	1032	0	5	0	0
1060	1033	0	5	0	0
1061	1034	18	16	0	0
1062	1035	0	21	0	0
1063	1036	0	62	0	0
1064	1037	44	5	0	0
1065	1038	41	5	0	0
1066	1039	0	21	0	0
1067	1040	68	39	0	0
1068	1041	6	57	0	0
1069	1042	0	190	0	0
1070	1043	25	6	0	0
1071	1044	18	5	0	0
1072	1045	0	134	0	0
1073	1046	19	95	35	0
1074	102	8	84	0	0
1075	1047	0	61	0	0
1076	1048	0	61	0	0
1077	1049	18	191	0	0
1078	1050	6	21	0	0
1079	1051	160	15	0	0
1080	1052	6	172	10	0
1081	1053	41	39	0	0
1082	1054	27	5	0	0
1083	1055	21	5	0	0
1084	1056	11	192	21	0
1085	1057	0	84	0	0
1086	1058	161	33	2	0
1087	1059	27	43	0	0
1088	1060	78	16	0	0
1089	1061	18	5	0	0
1090	1062	32	109	0	0
1091	1063	162	9	0	0
1092	1064	128	16	0	0
1093	1065	18	5	0	0
1094	1066	0	51	0	0
1095	1067	0	138	0	6
1096	1068	6	14	21	0
1097	1069	128	16	0	0
1098	1070	0	0	0	0
1099	1071	163	16	0	0
1100	1072	0	21	0	0
1101	1073	41	61	10	0
1102	1074	0	65	0	0
1103	1075	0	16	0	0
1104	1076	0	16	0	0
1105	1077	21	9	0	0
1106	1078	164	193	0	0
1107	1079	0	51	0	0
1108	1080	0	46	0	0
1109	1081	18	20	0	0
1110	1082	117	194	0	0
1111	1083	42	84	0	0
1112	1084	18	5	0	0
1113	1085	0	84	0	0
1114	1086	0	84	0	0
1115	1087	8	117	0	0
1116	1088	16	101	36	0
1117	1089	0	195	0	0
1118	1090	23	138	2	0
1119	1091	165	61	0	0
1120	1092	27	39	0	0
1121	1093	0	57	0	0
1122	1094	6	186	0	0
1123	1095	8	50	0	0
1124	1096	0	57	0	0
1125	1097	0	57	0	0
1126	1098	18	5	0	0
1127	1099	44	5	0	0
1128	1100	42	39	0	0
1129	1101	166	21	2	0
1130	1102	6	78	0	0
1131	1103	0	16	0	0
1132	1104	44	73	0	0
1133	1105	18	32	0	0
1134	1106	0	16	0	0
1135	1107	0	196	0	0
1136	1108	18	16	0	0
1137	1109	8	86	0	0
1138	1110	0	16	0	0
1139	1111	18	16	0	0
1140	1112	0	16	0	0
1141	1113	8	26	0	0
1142	1114	0	16	0	0
1143	1115	167	39	0	0
