1012	444	24
1013	1105	0
1014	386	28
1015	1541	40
1016	147	29
1017	263	40
1018	2290	38
1019	1264	18
1020	1265	37
1021	268	27
1022	2595	62
1023	150	27
1024	1173	38
1025	2291	29
1026	3292	40
1027	553	37
1028	270	58
1029	1183	21
1030	1317	26
1031	3	14
1032	11	60
1033	2300	39
1034	1178	65
1035	553	0
1036	39	44
1037	847	21
1038	1284	26
1039	2305	25
1040	60	54
1041	1062	57
1042	647	36
1043	61	0
1044	1288	27
1045	1012	24
1046	22	44
1047	899	26
1048	75	40
1049	950	0
1050	525	0
1051	1925	0
1052	382	69
1053	40	53
1054	284	0
1055	1628	0
1056	1066	30
1057	72	36
1058	1837	0
1059	3	30
1060	1301	0
1061	2310	0
1062	1302	40
1063	1839	40
1064	1303	0
1065	1687	49
1066	521	0
1067	1307	34
1068	2314	0
1069	702	26
1070	2716	19
1071	892	0
1072	147	0
1073	729	0
1074	686	41
1075	2312	30
1076	230	36
1077	50	0
1078	1317	34
1079	2316	59
1080	8	53
1081	115	33
1082	46	43
1083	660	0
1084	2925	15
1085	3	66
1086	54	38
1087	990	27
1088	54	33
1089	1325	34
1090	3	49
1091	3	35
1092	844	76
1093	636	35
1094	2889	48
1095	290	33
1096	514	40
1097	84	9
1098	1337	0
1099	1483	42
1100	2329	38
1101	84	0
1102	962	0
1103	699	46
1104	493	38
1105	1576	0
1106	1345	22
1107	6	37
1108	644	0
1109	1116	36
1110	1852	35
1111	2045	33
1112	28	40
1113	123	29
1114	1397	23
1115	88	47
1116	1860	29
1117	889	66
1118	732	29
1119	60	0
1120	1359	61
1121	2168	35
1122	286	0
1123	3286	25
1124	2517	35
1125	3298	16
1126	72	44
1127	2872	68
1128	3049	29
1129	1179	27
1130	60	0
1131	676	28
1132	1369	17
1133	1580	27
1134	73	0
1135	2330	13
1136	1371	27
1137	2332	0
1138	1409	17
1139	340	36
1140	2061	31
1141	681	0
1142	552	0
1143	1192	28
1144	22	0
1145	1623	0
1146	1382	15
1147	218	26
1148	24	29
1149	2335	0
1150	823	29
1151	8	21
1152	76	0
1153	8	41
1154	1	35
1155	1391	29
1156	960	33
1157	247	34
1158	76	27
1159	689	45
1160	1732	0
1161	1820	42
1162	1396	22
1163	2805	68
1164	1874	57
1165	104	27
1166	757	33
1167	123	51
1168	1241	20
1169	60	0
1170	1876	49
1171	2158	57
1172	2342	31
1173	264	31
1174	847	0
1175	2236	0
1176	20	29
1177	3	0
1178	1336	37
1179	2312	29
1180	664	26
1181	268	0
1182	1327	0
1183	1420	27
1184	278	23
1185	2060	0
1186	112	32
1187	99	36
1188	729	0
1189	3429	65
1190	2052	29
1191	2596	0
1192	2356	0
1193	412	31
1194	2357	22
1195	1884	64
1196	77	0
1197	1885	0
1198	616	0
1199	89	0
1200	716	0
1201	2361	27
1202	8	0
1203	147	27
1204	2736	40
1205	123	54
1206	1889	55
1207	2054	63
1208	2363	34
1209	1750	43
1210	413	44
1211	1309	44
1212	1447	58
1213	354	28
1214	847	56
1215	391	33
1216	1531	0
1217	889	41
1218	56	52
1219	1569	44
1220	1075	28
1221	1766	30
1222	3423	53
1223	84	0
1224	971	61
1225	1043	51
1226	791	28
1227	1458	0
1228	1132	47
1229	84	46
1230	2659	29
1231	723	32
1232	24	49
1233	276	45
1234	72	42
1235	338	0
1236	321	0
1237	1110	0
1238	1470	0
1239	1264	13
1240	1897	0
1241	24	49
1242	19	34
1243	3085	0
1244	2380	40
1245	3	25
1246	140	23
1247	1780	0
1248	391	39
1249	1847	32
1250	1140	0
1251	1488	0
1252	1727	50
1253	76	22
1254	2407	39
1255	88	0
1256	729	35
1257	2682	24
1258	84	0
1259	247	0
1260	2385	29
1261	123	21
1262	84	0
1263	1904	42
1264	220	50
1265	461	25
1266	85	39
1267	578	0
1268	1494	47
1269	2390	27
1270	1495	29
1271	1009	41
1272	892	0
1273	738	0
1274	1500	42
1275	338	65
1276	1502	30
1277	2392	56
1278	2181	33
1279	1853	50
1280	2899	27
1281	673	0
1282	402	63
1283	1309	37
1284	495	32
1285	482	31
1286	247	0
1287	556	0
1288	334	0
1289	1508	21
1290	1168	39
1291	1908	30
1292	751	32
1293	220	23
1294	84	32
1295	1322	37
1296	1082	35
1297	1910	0
1298	19	25
1299	1834	51
1300	1742	0
1301	1572	46
1302	752	35
1303	964	0
1304	1025	46
1305	1513	26
1306	744	0
1307	54	40
1308	60	34
1309	755	21
1310	84	29
1311	889	41
1312	583	23
1313	1565	0
1314	487	25
1315	2777	29
1316	1019	40
1317	1520	0
1318	2400	0
1319	126	31
1320	1916	35
1321	1526	31
1322	1917	40
1323	831	0
1324	793	18
1325	412	34
1326	1921	32
1327	286	40
1328	2408	40
1329	3235	0
1330	474	0
1331	123	38
1332	1044	0
1333	1835	23
1334	78	0
1335	220	0
1336	19	56
1337	1542	0
1338	22	24
1339	1546	0
1340	1547	18
1341	320	23
1342	565	49
1343	1549	22
1344	220	39
1345	3178	0
1346	920	35
1347	1070	24
1348	1282	48
1349	1794	40
1350	39	151
1351	782	23
1352	8	32
1353	1557	31
1354	608	24
1355	1322	32
1356	2425	45
1357	1433	0
1358	286	29
1359	1830	52
1360	715	57
1361	2127	0
1362	1564	0
1363	2985	0
1364	1059	17
1365	22	18
1366	27	33
1367	1929	18
1368	28	29
1369	953	23
1370	147	0
1371	2554	47
1372	397	34
1373	29	22
1374	258	0
1375	1573	24
1376	688	43
1377	2941	37
1378	19	58
1379	827	55
1380	1778	28
1381	99	31
1382	826	41
1383	423	58
1384	2427	17
1385	520	24
1386	2428	26
1387	1794	70
1388	993	23
1389	476	32
1390	104	22
1391	1207	0
1392	690	29
1393	2604	39
1394	1581	25
1395	461	29
1396	53	21
1397	243	30
1398	1942	18
1399	212	25
1400	2437	30
1401	131	26
1402	1076	0
1403	743	24
1404	1586	45
1405	295	0
1406	2384	39
1407	636	31
1408	145	33
1409	2443	0
1410	373	201
1411	1590	0
1412	130	41
1413	610	49
1414	667	0
1415	76	33
1416	359	58
1417	1573	24
1418	2092	28
1419	807	51
1420	1006	18
1421	2447	0
1422	808	0
1423	3258	0
1424	147	32
1425	812	71
1426	405	55
1427	1370	0
1428	2455	42
1429	1192	0
1430	1162	55
1431	391	56
1432	251	35
1433	626	38
1434	401	25
1435	95	27
1436	142	0
1437	1600	15
1438	1953	0
1439	330	0
1440	1601	32
1441	761	0
1442	125	0
1443	1965	37
1444	570	29
1445	613	0
1446	1604	0
1447	349	51
1448	1957	65
1449	753	36
1450	798	29
1451	4	33
1452	487	35
1453	426	0
1454	1612	54
1455	125	0
1456	819	26
1457	294	57
1458	45	83
1459	3290	0
1460	2753	0
1461	550	0
1462	726	41
1463	54	47
1464	1960	66
1465	57	34
1466	929	28
1467	1101	30
1468	1636	28
1469	1967	100
1470	142	12
1471	28	32
1472	84	33
1473	913	36
1474	620	34
1475	825	0
1476	379	28
1477	431	18
1478	247	28
1479	865	29
1480	521	0
1481	1142	64
1482	1105	0
1483	439	0
1484	1599	0
1485	325	30
1486	267	41
1487	18	24
1488	45	53
1489	45	19
1490	1624	34
1491	2280	0
1492	1143	20
1493	2579	20
1494	704	0
1495	2209	23
1496	60	0
1497	829	41
1498	349	30
1499	3049	22
1500	84	24
1501	832	26
1502	496	24
1503	836	0
1504	99	47
1505	1555	37
1506	76	0
1507	54	0
1508	263	26
1509	756	50
1510	2364	14
1511	1466	33
1512	24	26
1513	1668	57
1514	147	43
1515	1670	35
1516	2481	0
1517	711	0
1518	278	49
1519	1979	35
1520	929	0
1521	2137	34
1522	595	41
1523	2851	33
1524	478	31
1525	242	72
1526	570	26
1527	2423	51
1528	104	27
1529	2367	26
1530	3328	61
1531	1900	42
1532	131	23
1533	461	21
1534	1338	34
1535	142	0
1536	145	0
1537	104	0
1538	1984	0
1539	2911	0
1540	1295	44
1541	2238	0
1542	110	21
1543	608	36
1544	1688	33
1545	1692	0
1546	431	41
1547	3072	37
1548	152	0
1549	1694	0
1550	1695	27
1551	100	0
1552	3175	25
1553	1209	24
1554	123	10
1555	977	33
1556	1399	0
1557	76	32
1558	1814	40
1559	585	22
1560	2178	0
1561	270	31
1562	1703	24
1563	2499	38
1564	2500	31
1565	1055	0
1566	116	25
1567	157	19
1568	1709	37
1569	1342	51
1570	858	17
1571	1712	28
1572	1714	23
1573	2505	46
1574	1991	37
1575	1165	24
1576	2368	33
1577	430	0
1578	682	26
1579	28	54
1580	869	0
1581	110	44
1582	102	33
1583	979	0
1584	8	0
1585	3	62
1586	862	28
1587	92	22
1588	260	20
1589	0	26
1590	60	0
1591	28	30
1592	2512	44
1593	1994	61
1594	19	30
1595	2485	54
1596	28	28
1597	1514	39
1598	1996	38
1599	1444	34
1600	123	0
1601	1998	0
1602	152	0
1603	11	34
1604	84	34
1605	1737	23
1606	1980	0
1607	774	29
1608	39	24
1609	147	0
1610	1244	23
1611	3317	0
1612	2111	47
1613	634	0
1614	1317	36
1615	1496	38
1616	125	33
1617	160	0
1618	2789	24
1619	3340	0
1620	571	49
1621	349	38
1622	2220	54
1623	2928	24
1624	461	57
1625	873	42
1626	1755	21
1627	8	0
1628	2523	44
1629	1022	23
1630	2812	46
1631	278	70
1632	245	28
1633	679	0
1634	338	64
1635	611	26
1636	1514	25
1637	100	28
1638	2016	40
1639	3	60
1640	4	68
1641	258	29
1642	609	41
1643	881	53
1644	1763	0
1645	642	43
1646	1487	35
1647	1764	0
1648	914	0
1649	147	27
1650	403	44
1651	37	39
1652	24	49
1653	562	23
1654	349	36
1655	1045	39
1656	24	0
1657	218	27
1658	636	26
1659	2532	29
1660	1769	25
1661	1770	0
1662	1771	0
1663	1130	32
1664	2982	0
1665	360	41
1666	2535	0
1667	1779	44
1668	491	47
1669	610	37
1670	1781	37
1671	2538	25
1672	2517	0
1673	1783	47
1674	889	46
1675	2473	55
1676	1785	28
1677	1088	0
1678	120	49
1679	900	38
1680	311	33
1681	140	30
1682	1790	32
1683	1526	27
1684	889	0
1685	1806	0
1686	1791	32
1687	2571	30
1688	1576	43
1689	1793	0
1690	2170	29
1691	2093	48
1692	2542	0
1693	542	38
1694	1699	18
1695	19	33
1696	1270	1
1697	431	20
1698	888	23
1699	395	0
1700	54	0
1701	2035	36
1702	54	33
1703	74	32
1704	2165	0
1705	1253	44
1706	569	30
1707	258	36
1708	1809	28
1709	297	19
1710	910	35
1711	1528	36
1712	1251	39
1713	889	0
1714	201	0
1715	1246	44
1716	45	0
1717	2549	54
1718	1816	33
1719	1817	40
1720	995	29
1721	2552	52
1722	804	42
1723	145	26
1724	1153	0
1725	1398	17
1726	1266	0
1727	123	29
1728	1823	0
1729	3362	0
1730	1824	71
1731	543	27
1732	1827	58
1733	50	25
1734	1831	30
1735	648	0
1736	1834	47
1737	147	30
1738	1155	55
1739	2701	0
1740	1449	0
1741	1836	0
1742	524	0
1743	152	45
1744	8	34
1745	968	28
1746	2422	37
1747	500	38
1748	1842	26
1749	1843	37
1750	2558	54
1751	76	55
1752	803	35
1753	641	53
1754	218	0
1755	1848	49
1756	2568	40
1757	1195	41
1758	147	0
1759	174	0
1760	2510	14
1761	1854	23
1762	220	48
1763	1212	0
1764	2486	41
1765	1417	0
1766	395	34
1767	24	22
1768	35	33
1769	125	35
1770	84	38
1771	1583	74
1772	2563	38
1773	696	67
1774	848	23
1775	2110	43
1776	1116	31
1777	527	52
1778	1873	54
1779	1098	0
1780	2960	0
1781	1878	38
1782	45	54
1783	2110	43
1784	212	0
1785	338	0
1786	143	0
1787	540	30
1788	6	38
1789	338	0
1790	1176	45
1791	175	51
1792	84	31
1793	1429	37
1794	76	0
1795	589	21
1796	265	39
1797	844	44
1798	2578	32
1799	121	33
1800	338	55
1801	1012	36
1802	366	0
1803	23	80
1804	1902	0
1805	2112	45
1806	1667	0
1807	161	43
1808	3176	24
1809	1918	47
1810	1920	61
1811	288	30
1812	1923	32
1813	1926	40
1814	1106	53
1815	168	0
1816	1928	24
1817	1107	41
1818	1933	33
1819	1936	38
1820	180	30
1821	1938	0
1822	2080	44
1823	1045	59
1824	273	25
1825	2706	30
1826	218	26
1827	1811	0
1828	1945	36
1829	1947	0
1830	1338	30
1831	178	31
1832	1051	48
1833	3021	49
1834	60	0
1835	2089	50
1836	2726	0
1837	1340	37
1838	2142	29
1839	8	33
1840	1962	0
1841	1787	0
1842	949	3
1843	1006	25
1844	147	0
1845	1964	38
1846	2090	27
1847	1022	24
1848	8	54
1849	2592	0
1850	3240	65
1851	152	0
1852	158	39
1853	2349	60
1854	2371	46
1855	1080	28
1856	2098	39
1857	2597	29
1858	19	0
1859	2598	0
1860	2577	0
1861	1126	65
1862	258	31
1863	8	58
1864	791	52
1865	1863	0
1866	27	45
1867	465	45
1868	994	29
1869	1006	30
1870	287	53
1871	29	39
1872	1333	39
1873	241	26
1874	1613	0
1875	2607	34
1876	431	26
1877	152	0
1878	626	36
1879	487	0
1880	1987	25
1881	1564	48
1882	2660	34
1883	934	0
1884	1886	0
1885	403	43
1886	1993	60
1887	1630	25
1888	698	30
1889	2000	0
1890	2615	19
1891	3413	53
1892	636	21
1893	2014	0
1894	160	44
1895	2292	43
1896	2389	49
1897	905	22
1898	2023	56
1899	2024	0
1900	104	29
1901	1357	32
1902	2027	54
1903	100	35
1904	2627	11
1905	2033	0
1906	0	69
1907	84	0
1908	889	34
1909	308	15
1910	1845	19
1911	2037	44
1912	1331	0
1913	2630	19
1914	1732	28
1915	1272	0
1916	1521	32
1917	2136	0
1918	104	25
1919	9	25
1920	242	0
1921	2047	0
1922	2313	0
1923	435	22
1924	700	0
1925	212	28
1926	2953	36
1927	1825	17
1928	275	44
1929	448	0
1930	2020	0
1931	2062	30
1932	147	40
1933	2131	29
1934	2132	0
1935	244	23
1936	2961	41
1937	40	48
1938	632	51
1939	1135	0
1940	2501	37
1941	913	31
1942	2066	32
1943	2067	51
1944	461	0
1945	412	53
1946	183	0
1947	2735	0
1948	2070	27
1949	287	36
1950	465	31
1951	100	0
1952	2650	32
1953	2141	27
1954	78	29
1955	2644	35
1956	2144	50
1957	78	27
1958	2075	32
1959	1290	0
1960	2076	45
1961	2146	49
1962	569	41
1963	173	0
1964	23	26
1965	341	59
1966	588	0
1967	503	29
1968	239	33
1969	1528	51
1970	60	21
1971	2654	34
1972	2083	0
1973	2087	0
1974	54	9
1975	142	0
1976	2153	0
1977	328	0
1978	279	32
1979	40	40
1980	3320	35
1981	2663	22
1982	76	38
1983	707	63
1984	924	0
1985	1766	28
1986	660	0
1987	29	41
1988	1781	0
1989	2666	58
1990	282	0
1991	147	0
1992	2162	54
1993	362	30
1994	1700	40
1995	297	34
1996	2672	0
1997	874	23
1998	439	0
1999	19	0
2000	287	20
2001	1576	54
2002	1927	52
2003	142	44
2004	1496	0
2005	220	36
