225	6696	3626	1	141
226	9564	2095	0	141
227	6086	746	9	49
228	9561	314	3	49
229	5880	746	1	49
230	5894	2859	9	61
231	9545	2651	3	113
232	10139	607	11	57
233	1358	1224	3	380
234	5991	1179	6	21
235	9569	1455	9	79
236	5877	2363	11	79
237	9563	4001	11	79
238	6365	2363	8	79
239	3243	777	5	110
240	9554	1623	0	110
241	5887	3859	11	110
242	0	0	0	0
243	6064	3943	1	29
244	9547	3943	0	29
245	22	30	7	26
246	5895	3864	12	33
247	9557	1181	18	33
248	9549	768	6	33
249	1870	454	3	152
250	5915	1497	15	313
251	9566	2038	1	313
252	6975	743	26	90
253	4961	743	5	90
254	3801	20	7	21
255	8183	336	10	21
256	4515	2963	1	172
257	5900	3865	11	21
258	6902	1324	5	4
259	2392	358	3	4
260	2981	779	15	12
261	389	14	15	141
262	577	2537	6	47
263	10699	610	3	47
264	11779	3940	1	110
265	5904	3872	6	205
266	8846	1407	16	32
267	2183	1382	0	34
268	5914	3873	4	36
269	1417	1267	10	82
270	2576	2899	1	352
271	3585	1536	10	313
272	11053	1536	10	313
273	7194	2348	10	313
274	7196	2348	10	313
275	7197	2348	10	313
276	11292	3985	6	4
277	7158	1435	26	252
278	5917	435	10	66
279	5920	333	28	230
280	5299	137	13	21
281	6999	1435	24	18
282	8269	1435	24	18
283	1643	1435	18	147
284	2500	1431	15	19
285	448	455	4	54
286	2696	2194	0	194
287	5016	1904	9	87
288	1880	1613	3	447
289	566	2149	6	31
290	4741	422	9	31
291	4666	2061	12	116
292	0	0	0	0
293	945	38	5	65
294	11358	270	9	136
295	2899	2256	4	197
296	5217	820	9	33
297	940	893	0	189
298	9540	2540	11	152
299	8029	2173	11	32
300	7445	2201	6	204
301	8374	2956	11	352
302	990	915	0	256
303	0	0	0	0
304	0	0	0	0
305	2841	244	1	4
306	1973	1099	5	31
307	10294	105	24	31
308	1421	1267	24	82
309	1953	728	24	449
310	1117	728	17	180
311	4722	3285	0	54
312	6007	508	4	31
313	0	0	0	0
314	2490	1052	0	43
315	3441	454	0	152
316	1470	1320	0	31
317	159	89	1	108
318	1749	89	0	108
319	4539	3174	8	47
320	3518	1992	3	14
321	717	332	6	146
322	0	0	0	0
323	2700	1820	1	65
324	566	99	1	33
325	0	0	0	0
326	3500	128	28	365
327	829	782	0	73
328	6785	662	3	74
329	2308	1919	27	29
330	0	0	0	0
331	666	662	3	185
332	0	0	0	0
333	1266	1160	10	93
334	10152	759	0	483
335	565	568	0	142
336	7319	409	38	190
337	2699	3346	5	161
338	10962	3185	33	338
339	3011	290	15	47
340	10628	2559	11	31
341	2724	3990	1	54
342	3835	916	11	31
343	7940	621	11	358
344	4777	746	5	36
345	535	528	3	119
346	19	1521	0	303
347	1606	1418	11	22
348	10071	634	8	45
349	3589	4062	5	12
350	1155	1111	11	219
351	1123	1042	0	128
352	2379	102	11	4
353	11589	1775	11	28
354	3400	1244	1	588
355	3151	14	0	60
356	119	134	10	3
357	8952	405	11	4
358	5867	3102	0	141
359	3151	14	0	141
360	684	678	0	32
361	0	0	0	0
362	5499	830	23	459
363	3124	1102	15	27
364	5229	769	4	29
365	1585	32	15	36
366	8247	1733	0	128
367	2887	2293	12	124
368	125	138	23	150
369	4956	3400	4	194
370	6621	36	9	36
371	3633	270	3	162
372	7788	1310	3	163
373	7899	105	6	119
374	8118	11	12	10
375	8425	573	2	27
376	11299	3402	11	29
377	3882	1035	13	141
378	881	2872	10	509
379	706	845	1	45
380	10320	2560	0	152
381	4706	607	3	198
382	1257	607	0	61
383	5324	1896	9	57
384	1199	1100	0	21
385	539	614	11	21
386	1481	1332	11	21
387	2770	462	1	36
388	10883	1636	4	128
389	1197	1099	4	36
390	2964	131	6	27
391	1581	1370	3	654
392	2926	1551	1	119
393	10481	105	11	119
394	997	105	0	36
395	3778	405	4	262
396	2841	244	4	192
397	1907	244	1	262
398	8417	977	1	225
399	1473	1324	1	262
400	3529	1954	1	225
401	11570	4169	11	119
402	4122	2949	0	192
403	8952	405	0	192
404	2832	382	0	192
405	3667	2717	11	192
406	8978	409	10	119
407	3359	244	11	192
408	507	244	8	192
409	9446	2717	8	192
410	10460	268	0	4
411	4988	244	5	141
412	4992	244	18	141
413	4938	3417	15	12
414	2081	1765	15	27
415	3950	1633	9	509
416	3666	708	10	75
417	11118	2566	6	27
418	368	388	4	145
419	4227	821	3	162
420	5534	28	12	130
421	11471	3883	15	27
422	3327	2336	6	27
423	2644	68	3	424
424	9289	1470	0	39
425	8799	38	8	136
426	2177	184	11	128
427	84	92	11	111
428	8020	462	8	119
429	7851	137	9	82
430	1995	4169	11	54
431	8677	190	11	28
432	7272	395	6	28
433	1507	395	12	28
434	11059	259	11	54
435	1099	358	4	4
436	10154	2040	11	662
437	36	45	3	12
438	7979	627	15	61
439	10233	3145	11	358
440	7260	172	28	56
441	4818	1147	23	29
442	4677	743	18	29
443	9131	609	10	32
444	2394	99	3	33
445	988	99	3	33
446	3544	596	27	34
447	8913	1890	3	66
448	3156	3302	11	170
449	11500	4127	17	27
450	497	236	1	4
451	1191	89	1	108
452	1192	89	0	108
453	10662	2096	26	27
454	2411	962	27	36
455	5687	1100	24	32
456	4109	1100	5	47
457	3627	112	6	21
458	1309	1724	1	116
459	10206	834	24	54
460	2584	2097	15	73
461	2318	1419	12	4
462	9728	161	2	54
463	6054	3333	12	54
464	5178	3522	26	75
465	11355	395	2	75
466	11025	756	12	54
467	4107	80	18	47
468	2305	3873	1	54
469	1256	1100	18	32
470	5556	2232	12	32
471	221	216	3	29
472	3572	2466	1	54
473	6632	4170	7	113
474	8729	2841	18	113
475	1800	2	0	21
476	9844	491	8	303
477	1151	1462	4	125
478	3147	1849	4	209
479	16	3509	1	303
480	5372	1927	4	54
481	3081	1008	9	170
482	4622	380	8	47
483	7801	2898	6	116
484	8593	2637	5	54
485	4411	2904	7	54
486	11704	3390	0	170
487	0	0	0	0
488	3875	1161	4	31
489	6877	1927	15	54
490	3305	2532	15	4
491	3820	1965	4	12
492	9579	134	15	110
493	5101	134	1	110
494	6995	148	9	54
495	10404	105	24	31
496	91	99	4	33
497	5631	2757	10	31
498	10627	1099	5	31
499	3706	2474	6	116
500	8406	2558	12	31
501	10138	3793	11	7
502	5565	2558	9	31
503	11758	359	9	204
504	4454	2535	9	31
505	10647	90	3	31
506	3141	2830	4	125
507	4563	1110	18	66
508	11198	1528	3	31
509	6668	186	1	31
510	7205	2773	8	39
511	1281	923	0	125
512	7831	536	11	569
513	4718	80	4	117
514	11609	4199	11	31
515	5936	768	0	33
516	10727	270	10	31
517	10219	270	5	31
518	5148	270	10	31
519	5255	332	9	114
520	1990	104	0	31
521	3961	1122	11	65
522	5955	3396	4	31
523	7469	3128	9	31
524	10648	186	4	36
525	1830	332	3	114
526	3103	476	0	125
527	4183	186	6	121
528	765	1482	12	27
529	802	691	32	37
530	975	1628	15	151
531	3139	720	11	125
532	3134	351	11	125
533	6796	123	6	28
534	8589	94	0	57
535	10850	3562	24	75
536	8923	1473	10	21
537	4558	1100	1	21
538	2502	2047	11	90
539	21	29	4	25
540	2513	2061	1	116
541	3208	3135	0	127
542	1881	186	9	31
543	5654	1989	12	31
544	3239	298	4	184
545	1304	1189	6	73
546	6360	4058	1	153
547	8550	4200	4	28
548	10524	1393	23	116
549	10903	90	5	31
550	2718	2211	6	192
551	45	54	10	4
552	1635	598	5	31
553	954	348	9	12
554	152	14	4	107
555	735	89	12	61
556	8768	89	9	61
557	2210	89	3	108
558	1190	89	26	108
559	654	652	24	75
560	3724	2751	3	75
561	10640	131	12	31
562	6130	462	4	31
563	7879	2483	17	32
564	11185	699	27	29
565	2417	1982	23	32
566	710	207	7	32
567	6353	3841	24	29
568	11066	3860	9	29
569	1131	1050	15	32
570	10876	1099	18	31
571	2747	1085	6	145
572	1603	1312	9	33
573	321	332	9	33
574	9737	2180	12	219
575	667	663	10	7
576	6207	691	23	33
577	5442	2112	1	658
578	11333	1290	18	36
579	8625	1100	4	473
580	9625	3680	47	182
581	8497	829	10	130
582	1862	1607	10	62
583	9624	3680	47	182
584	9621	3680	47	182
585	2128	1804	9	30
586	6036	2753	4	182
587	8969	2941	8	182
588	3286	1121	9	182
589	10530	1121	3	182
590	11056	266	2	113
591	7861	1814	18	478
592	9922	2125	7	182
593	10791	409	0	119
594	10598	1914	9	151
595	5387	396	1	36
596	1936	1650	15	10
597	2717	2211	12	538
598	10384	1551	11	119
599	5548	3709	1	550
600	2894	627	11	128
601	11813	1342	0	4
602	6540	4129	11	21
603	6708	728	7	29
604	2494	2039	23	171
605	3207	1602	3	379
606	11276	3044	2	33
607	3199	2072	2	87
608	3189	435	6	320
609	80	89	0	57
610	2572	706	1	116
611	4265	2935	3	12
612	9394	2296	1	394
613	504	38	0	136
614	336	38	0	136
615	11291	3984	6	613
616	11494	3568	10	244
617	10756	1617	15	613
618	11137	3925	15	613
619	1053	973	3	182
620	556	973	3	182
621	10316	973	3	182
622	2240	1866	57	282
623	8367	1866	31	282
624	2460	2657	42	242
625	10143	1866	50	282
626	5051	3453	52	282
627	6004	54	28	76
628	0	0	0	0
629	11725	174	17	18
630	169	174	6	18
631	0	0	0	0
632	3688	1457	28	414
633	1760	2892	5	414
634	10174	1457	28	414
635	419	1457	15	414
636	1351	681	3	54
637	6154	3714	8	2
638	0	0	0	0
639	0	0	0	0
640	3966	2683	11	63
641	224	14	1	141
642	7487	2675	9	146
643	5562	2277	9	31
644	649	649	1	271
645	2101	1784	1	25
646	867	817	19	312
647	4253	759	15	46
648	3929	1125	4	46
649	2860	2276	11	105
650	10816	2237	18	141
651	10035	1179	1	21
652	690	681	3	21
653	5094	37	6	4
654	2043	52	3	32
655	2748	94	3	59
656	165	170	1	109
657	6196	3864	9	33
658	1413	414	3	21
659	11065	3239	20	46
660	3057	264	4	546
661	1250	1994	35	46
662	10823	150	26	171
663	3295	609	11	47
664	10003	3009	2	219
665	9415	2590	1	29
666	3855	99	24	4
667	3215	358	6	4
668	9067	976	18	87
669	4241	2786	0	267
670	3793	251	10	39
671	8324	88	18	61
672	281	104	6	119
673	94	104	6	54
674	10191	2644	27	46
675	4004	1190	2	385
676	10685	2977	18	4
677	3553	1058	9	293
678	9191	786	19	421
679	8724	2305	3	163
680	871	2527	1	207
681	1918	18	18	61
682	0	0	0	0
683	3982	448	0	21
684	5272	180	1	424
685	179	181	11	37
686	3986	2511	19	21
687	5709	3785	18	46
688	4367	443	12	29
689	9847	3274	2	46
690	6728	1147	1	43
691	8334	2966	15	111
692	6337	4047	20	46
693	3988	522	10	25
694	2053	2865	5	46
695	350	355	9	191
696	6379	1115	2	46
697	1916	518	10	340
698	3077	818	27	61
699	3132	166	4	61
700	5091	99	17	239
701	6664	2632	25	280
702	4441	1190	5	144
703	3784	300	13	29
704	6008	959	5	29
705	5314	2747	5	46
706	493	132	4	145
707	1226	1125	0	145
708	873	820	0	33
709	1595	1409	23	137
710	2054	691	24	33
711	2641	175	3	7
712	8147	700	1	137
713	0	0	0	0
714	2869	3015	9	46
715	3995	3061	11	137
716	6444	3422	15	113
717	6691	297	18	113
718	9800	571	10	34
719	10540	1275	6	34
720	261	1275	12	34
721	3771	1014	12	295
722	0	0	0	0
723	471	483	4	80
724	6501	134	6	3
725	1924	2779	15	110
726	11202	976	15	18
727	5257	1147	1	43
728	7057	1214	4	46
729	1664	936	0	39
730	4812	3333	3	654
731	11561	4167	11	31
732	375	393	19	54
733	10753	2952	1	125
734	900	125	9	54
735	883	32	3	54
736	9302	152	3	54
737	944	259	0	54
738	5878	3081	0	349
739	447	454	15	31
740	3608	906	0	31
741	7340	716	18	219
742	4748	3076	8	295
743	5133	3494	35	182
744	2232	875	9	182
745	7623	1474	26	61
746	0	0	0	0
747	51	60	13	46
748	2403	1687	15	167
749	10512	1091	7	46
750	9063	1499	15	80
751	3057	264	4	46
752	9960	206	11	46
753	256	262	11	46
754	4024	3798	6	81
755	8051	3815	11	670
756	7737	118	5	46
757	7310	2537	10	47
758	5348	1008	11	9
759	2943	3114	0	301
760	2853	241	18	46
761	4022	2703	5	64
762	6849	91	24	46
763	6718	2809	5	43
764	6583	4148	12	34
765	11583	1778	9	152
766	3268	454	9	152
767	3947	454	11	152
768	10377	1572	2	57
769	2316	294	0	59
770	1750	1520	11	57
771	2485	1153	4	59
772	1255	1153	3	57
773	1483	89	11	57
774	550	550	1	59
775	722	550	9	59
776	882	3272	4	160
777	0	0	0	0
778	5515	2245	21	306
779	6376	1568	11	46
780	140	28	10	21
781	8427	467	19	21
782	0	0	0	0
783	3769	28	15	21
784	1931	1647	6	21
785	2001	519	19	150
786	2089	467	24	21
787	893	256	24	21
788	7223	4131	10	80
789	6661	57	10	80
790	5534	614	12	21
791	616	614	3	21
792	449	28	4	21
793	11793	1293	12	21
794	2487	2037	12	21
795	1262	1100	11	21
796	10616	3518	15	80
797	1004	934	1	21
798	3702	150	6	80
799	3539	533	24	46
800	1979	1597	0	62
801	3477	268	1	170
802	641	638	0	357
803	10504	2719	0	37
804	4190	2156	9	116
805	2496	964	4	276
806	1297	1183	11	62
807	198	196	9	126
808	1542	260	9	167
809	5978	606	4	167
810	360	358	5	67
811	6619	1535	8	123
812	147	158	5	28
813	6200	208	5	151
814	2598	682	9	151
815	7624	145	1	31
816	6768	650	0	31
817	10105	3062	19	67
818	646	14	15	60
819	1803	1189	9	340
820	1434	1286	12	105
821	1147	1060	12	73
822	1307	1189	4	257
823	316	298	11	184
824	10389	1312	6	2
825	520	220	12	228
826	2474	1135	11	46
827	11643	35	3	130
828	6181	808	24	27
829	4085	2722	2	46
830	456	463	9	217
831	454	461	4	192
832	9224	1190	4	115
833	8066	134	0	192
834	1120	1040	46	346
835	2054	691	26	115
836	6580	2751	18	115
837	7115	99	12	4
838	1782	37	6	4
839	1770	410	26	4
840	2375	102	26	4
841	3316	405	18	4
842	4577	410	1	4
843	10719	410	1	4
844	7071	102	12	4
845	9007	1324	15	4
846	8549	405	8	4
847	1753	410	9	4
848	9940	1324	12	4
849	1169	358	12	4
850	6753	1405	9	4
851	4596	2864	3	4
852	8945	405	4	4
853	7772	1405	4	4
854	2609	2115	0	4
855	8660	2943	11	4
856	2058	1224	4	18
857	2270	1224	1	18
858	1725	1224	1	18
859	2420	259	9	37
860	5267	616	23	12
861	4562	390	20	12
862	5386	390	13	12
863	5854	616	19	12
864	8930	390	27	12
865	4738	390	23	12
866	1373	1089	35	37
867	10743	1952	24	12
868	2477	467	2	12
869	5364	467	2	12
870	9664	1965	18	12
871	9768	467	6	141
872	411	390	10	12
873	1289	616	6	12
874	392	14	9	141
875	11213	2935	4	428
876	6982	3102	11	141
877	1438	1291	0	141
878	4084	2935	11	12
879	2206	1849	11	209
880	3237	1711	20	209
881	11673	34	24	0
882	4083	2721	27	32
883	4325	1262	6	385
884	3037	2396	23	49
885	2207	4	7	61
886	3104	1896	15	61
887	8843	607	9	61
888	4736	89	6	61
889	2338	88	3	61
890	5712	3787	4	108
891	2555	127	4	108
892	6775	22	1	61
893	1496	708	3	75
894	2337	708	3	75
895	5357	2786	10	75
896	2050	1551	11	0
897	11611	4202	6	75
898	9701	1483	16	239
899	8525	410	1	47
900	1764	99	8	160
901	1411	99	8	47
902	2059	1745	5	508
903	8608	1260	9	47
904	950	899	6	328
905	872	446	0	47
906	5072	1333	1	47
907	8755	206	12	47
908	8521	1734	0	109
909	4519	170	11	109
910	1865	291	3	86
911	8127	799	0	86
912	11254	812	4	110
913	4046	380	4	110
914	4023	812	1	110
915	2620	268	11	110
916	4620	380	0	110
917	6783	3292	9	408
918	10329	832	20	427
919	1446	1300	9	28
920	0	0	0	0
921	6592	877	6	546
922	11782	2856	28	56
923	3263	708	7	29
924	3284	2513	27	242
925	3454	708	26	29
926	4182	708	19	29
927	4184	708	23	29
928	10290	2619	6	32
929	5431	1407	15	32
930	10237	3375	18	32
931	3038	1630	18	144
932	797	754	6	29
933	2684	93	12	29
934	8333	1781	6	32
935	2680	754	6	29
936	8064	754	9	29
937	6798	1438	3	29
938	10750	3637	0	29
939	3920	754	3	29
940	8030	754	4	29
941	2436	37	0	32
942	1781	331	0	29
943	2737	2044	5	211
944	3590	1016	1	335
945	10682	2354	1	145
946	3277	454	6	33
947	6809	752	4	33
948	5339	3392	12	33
949	4255	1406	4	33
950	7681	420	25	33
951	10494	3438	6	33
952	7378	1865	2	64
953	8181	823	24	33
954	9358	1312	2	33
955	4758	38	2	33
956	9480	1312	18	33
957	11374	1519	18	33
958	5189	3527	15	320
959	10256	2491	2	194
960	10458	3382	18	130
961	10255	2491	18	130
962	136	153	12	130
963	1199	1100	1	6
964	1042	959	2	116
965	10234	2248	24	116
966	4882	959	18	116
967	3265	74	3	116
968	11526	2256	7	103
969	8850	1327	9	136
970	10721	1386	3	30
971	529	270	3	136
972	6961	343	7	225
973	4195	2856	25	136
974	195	191	26	19
975	3204	2287	7	645
976	4194	2856	25	580
977	6709	4201	0	188
978	508	510	4	111
979	1705	1325	4	33
980	8880	1141	1	33
981	10999	1318	1	33
982	8185	884	11	33
983	788	457	11	65
984	0	0	0	0
985	11591	2264	9	43
986	5239	3546	1	243
987	3	2	18	113
988	3315	1013	18	113
989	2788	1013	1	21
990	11683	188	3	43
991	9878	1407	3	103
992	1815	1147	4	103
993	7043	2216	12	454
994	1282	1052	4	123
995	4210	1511	3	116
996	2148	1814	5	478
997	10261	1814	6	478
998	4127	2687	12	34
999	3458	2411	4	43
1000	9821	3397	0	343
1001	412	687	1	123
1002	2303	1020	15	188
1003	8499	1334	6	188
1004	4781	3086	0	123
1005	6867	108	0	43
1006	832	785	10	188
1007	6838	1020	10	188
1008	2381	1020	24	188
1009	8188	785	26	188
1010	7854	785	24	188
1011	6842	1020	2	188
1012	7822	785	2	188
1013	2802	1334	6	188
1014	11667	785	6	188
1015	6837	1020	6	188
1016	8498	1334	12	188
1017	1831	1578	12	401
1018	6764	12	11	43
1019	4212	1317	8	61
1020	11823	3632	0	271
1021	4215	575	4	473
1022	4001	2899	4	352
1023	4216	2790	4	136
1024	4173	1812	0	352
1025	9788	1267	10	34
1026	8163	1814	2	478
1027	11337	1267	9	34
1028	5586	1267	4	34
1029	11113	2557	3	152
1030	5188	3526	0	680
1031	8126	1386	2	236
1032	4228	3312	5	33
1033	1691	1292	23	309
1034	6558	2159	1	124
1035	3722	2749	24	309
1036	0	0	0	0
1037	11470	3550	10	470
1038	7300	645	15	470
1039	11756	2256	18	43
1040	3404	3525	18	103
1041	6959	900	9	73
1042	8002	1337	18	43
1043	5584	3539	10	43
1044	3698	3818	1	21
1045	0	0	0	0
1046	2230	3005	10	231
1047	11416	2256	12	43
1048	9273	4194	12	43
1049	0	0	0	0
1050	2363	1895	12	43
1051	3118	844	0	73
1052	905	844	11	73
1053	9214	2426	11	586
1054	5566	2968	3	267
1055	7554	2593	1	267
1056	10689	3539	9	43
1057	11645	2724	3	43
1058	1614	3378	4	213
1059	10737	870	3	152
1060	8304	1895	4	43
1061	10402	3280	4	43
1062	7569	2681	12	516
1063	11490	242	4	152
1064	9795	4180	3	43
1065	10153	3096	4	213
1066	4064	2948	4	213
1067	7041	1616	4	43
1068	6421	4077	1	152
1069	1556	1358	1	152
1070	11624	3681	9	24
1071	10613	240	0	152
1072	9799	2885	18	537
1073	9945	3866	0	43
1074	6728	1147	0	152
1075	8075	2903	11	152
1076	2858	3975	11	554
1077	2929	1182	11	141
1078	3386	2568	6	123
1079	2060	1453	11	152
1080	1161	1072	12	43
1081	1640	430	6	18
1082	1641	430	6	18
1083	1620	430	6	18
1084	10368	870	8	152
1085	9837	430	6	18
1086	2291	1907	0	21
1087	3360	90	11	192
1088	10778	787	13	198
1089	4627	787	7	198
1090	84	92	1	65
1091	3981	821	4	33
1092	2940	410	3	4
1093	2960	2340	0	73
1094	6741	607	9	57
1095	8000	607	1	228
1096	10289	607	9	43
1097	4730	446	15	21
1098	1763	158	10	28
1099	10762	607	8	57
1100	2044	358	9	4
1101	646	45	6	12
1102	2877	162	4	141
1103	526	89	11	108
1104	4382	708	2	75
1105	4286	2799	9	110
1106	3792	406	18	29
1107	4353	406	9	29
1108	6224	509	9	136
1109	4303	3902	20	57
1110	1379	959	28	365
1111	7032	89	5	336
1112	3149	2098	12	167
1113	10741	1840	11	59
1114	10864	2977	12	31
1115	10247	1099	10	31
1116	1254	681	2	31
1117	6026	409	10	119
1118	6334	2896	4	57
1119	0	0	0	0
1120	0	0	0	0
1121	7048	260	15	80
1122	9808	1381	10	43
1123	8289	1173	4	103
1124	6015	1180	1	152
1125	0	0	0	0
1126	1209	3555	12	435
1127	843	795	13	90
1128	8208	822	23	21
1129	2528	63	5	90
1130	9242	1038	26	21
1131	2397	414	19	21
1132	1535	414	5	21
1133	7211	314	15	90
1134	7973	359	6	21
1135	2984	949	1	204
1136	6493	2553	11	21
1137	9248	268	0	170
1138	10759	3850	0	170
1139	0	0	0	0
1140	10720	2910	15	125
1141	8353	1026	12	125
1142	10655	2474	28	365
1143	0	0	0	0
1144	9324	1614	15	455
1145	10771	611	11	125
1146	10468	2430	7	28
1147	11114	1096	15	151
1148	8999	1553	28	365
1149	4267	130	13	84
1150	10400	415	27	4
1151	6393	405	8	4
1152	5336	1204	8	4
1153	1185	410	4	4
1154	1188	358	3	4
1155	1493	1342	1	4
1156	4660	3024	35	12
1157	5429	3642	7	12
1158	7	14	3	12
1159	4963	137	24	385
1160	2239	1864	26	61
1161	3196	343	9	61
1162	1055	89	3	108
1163	502	734	0	61
1164	4278	4047	26	116
1165	9317	2497	16	21
1166	382	397	18	21
1167	9502	2709	10	47
1168	749	241	10	47
1169	0	0	0	0
1170	0	0	0	0
1171	10746	503	28	56
1172	1993	1381	25	29
1173	4404	1381	17	32
1174	11115	2908	5	32
1175	10405	3413	9	144
1176	2110	406	4	29
1177	1492	331	9	29
1178	3897	331	3	29
1179	11684	1099	23	52
1180	10889	232	4	33
1181	445	453	11	33
1182	10168	3115	6	33
1183	10853	580	24	64
1184	5181	3524	2	136
1185	29	38	10	33
1186	11807	2487	6	116
1187	4290	56	2	635
1188	7039	186	0	491
1189	5807	752	9	111
1190	6989	1645	11	359
1191	74	85	11	63
1192	2999	2366	26	113
1193	7148	598	15	462
1194	4542	11	9	10
1195	6454	2344	3	42
1196	8976	3901	14	306
1197	11032	4086	23	90
1198	10296	3194	13	21
1199	8912	1653	17	21
1200	6386	853	26	90
1201	7234	314	24	90
1202	2262	1726	25	32
1203	2537	1627	1	61
1204	7649	192	1	31
1205	617	1425	10	90
1206	3815	3617	0	33
1207	3808	2431	8	267
1208	6043	3921	11	62
1209	11726	269	24	90
1210	6279	143	5	21
1211	974	441	26	55
