1134	206
1135	7
1136	373
1137	0
1138	33
1139	8
1140	373
1141	373
1142	0
1143	373
1144	11
1145	373
1146	421
1147	137
1148	143
1149	421
1150	373
1151	33
1152	33
1153	0
1154	0
1155	20
1156	373
1157	373
1158	33
1159	309
1160	0
1161	33
1162	0
1163	33
1164	53
1165	162
1166	13
1167	441
1168	0
1169	129
1170	33
1171	34
1172	373
1173	248
1174	33
1175	13
1176	33
1177	26
1178	367
1179	242
1180	441
1181	0
1182	373
1183	373
1184	395
1185	13
1186	32
1187	0
1188	34
1189	0
1190	162
1191	0
1192	33
1193	137
1194	314
1195	447
1196	319
1197	371
1198	162
1199	0
1200	20
1201	373
1202	7
1203	373
1204	33
1205	373
1206	373
1207	373
1208	292
1209	162
1210	248
1211	236
1212	136
1213	0
1214	394
1215	33
1216	394
1217	34
1218	0
1219	33
1220	359
1221	309
1222	0
1223	364
1224	414
1225	314
1226	25
1227	33
1228	33
1229	373
1230	0
1231	314
1232	421
1233	129
1234	314
1235	309
1236	33
1237	0
1238	33
1239	373
1240	34
1241	0
1242	13
1243	373
1244	373
1245	0
1246	152
1247	33
1248	33
1249	373
1250	33
1251	0
1252	309
1253	395
1254	11
1255	33
1256	33
1257	0
1258	400
1259	373
1260	33
1261	32
1262	26
1263	314
1264	11
1265	79
1266	441
1267	0
1268	26
1269	144
1270	27
1271	373
1272	30
1273	309
1274	373
1275	0
1276	33
1277	33
1278	441
1279	33
1280	0
1281	313
1282	414
1283	0
1284	13
1285	150
1286	309
1287	105
1288	79
1289	373
1290	373
1291	61
1292	0
1293	309
1294	11
1295	309
1296	367
1297	0
1298	0
1299	373
1300	0
1301	242
1302	218
1303	33
1304	33
1305	0
1306	312
1307	421
1308	407
1309	20
1310	33
1311	373
1312	309
1313	33
1314	0
1315	105
1316	422
1317	0
1318	33
1319	373
1320	0
1321	11
1322	0
1323	79
1324	0
1325	0
1326	33
1327	33
1328	13
1329	33
1330	33
1331	0
1332	33
1333	33
1334	32
1335	80
1336	13
1337	436
1338	34
1339	13
1340	145
1341	162
1342	20
1343	32
1344	242
1345	421
1346	0
1347	373
1348	414
1349	162
1350	164
1351	11
1352	0
1353	421
1354	0
1355	11
1356	373
1357	33
1358	32
1359	33
1360	11
1361	33
1362	213
1363	450
1364	13
1365	373
1366	0
1367	0
1368	8
1369	0
1370	0
1371	33
1372	0
1373	33
1374	373
1375	33
1376	0
1377	68
1378	259
1379	373
1380	33
1381	0
1382	120
1383	53
1384	247
1385	0
1386	373
1387	421
1388	309
1389	0
1390	416
1391	309
1392	33
1393	33
1394	79
1395	0
1396	248
1397	33
1398	0
1399	13
1400	33
1401	33
1402	33
1403	33
1404	11
1405	32
1406	373
1407	373
1408	373
1409	0
1410	317
1411	314
1412	11
1413	240
1414	309
1415	13
1416	11
1417	422
1418	373
1419	314
1420	13
1421	247
1422	137
1423	33
1424	33
1425	208
1426	33
1427	33
1428	373
1429	0
1430	33
1431	162
1432	373
1433	33
1434	208
1435	373
1436	175
1437	162
1438	82
1439	33
1440	0
1441	0
1442	33
1443	33
1444	11
1445	373
1446	79
1447	0
1448	0
1449	105
1450	33
1451	373
1452	13
1453	373
1454	0
1455	373
1456	247
1457	373
1458	309
1459	33
1460	419
1461	0
1462	414
1463	249
1464	373
1465	0
1466	33
1467	150
1468	309
1469	33
1470	0
1471	208
1472	33
1473	0
1474	18
1475	208
1476	373
1477	137
1478	33
1479	373
1480	0
1481	11
1482	13
1483	105
1484	33
1485	373
1486	0
1487	136
1488	33
1489	33
1490	0
1491	33
1492	373
1493	373
1494	395
1495	373
1496	341
1497	33
1498	0
1499	157
1500	33
1501	373
1502	0
1503	79
1504	0
1505	27
1506	0
1507	212
1508	162
1509	0
1510	0
1511	182
1512	309
1513	33
1514	436
1515	421
1516	32
1517	309
1518	373
1519	33
1520	0
1521	13
1522	373
1523	107
1524	373
1525	13
1526	0
1527	359
1528	33
1529	137
1530	143
1531	373
1532	314
1533	395
1534	105
1535	32
1536	204
1537	302
1538	0
1539	0
1540	373
1541	79
1542	33
1543	139
1544	33
1545	373
1546	419
1547	68
1548	13
1549	137
1550	0
1551	33
1552	314
1553	33
1554	314
1555	137
1556	314
1557	32
1558	421
1559	441
1560	373
1561	33
1562	32
1563	314
1564	32
1565	0
1566	68
1567	373
1568	13
1569	33
1570	254
1571	196
1572	13
1573	16
1574	212
1575	26
1576	33
1577	32
1578	314
1579	373
1580	80
1581	11
1582	33
1583	99
1584	0
1585	33
1586	373
1587	204
1588	26
1589	0
1590	0
1591	34
1592	227
1593	21
1594	33
1595	33
1596	295
1597	421
1598	359
1599	82
1600	33
1601	33
1602	32
1603	292
1604	0
1605	136
1606	422
1607	373
1608	162
1609	0
1610	33
1611	0
1612	33
1613	314
1614	80
1615	33
1616	33
1617	0
1618	34
1619	0
1620	0
1621	208
1622	208
1623	20
1624	33
1625	34
1626	0
1627	158
1628	0
1629	314
1630	13
1631	33
1632	248
1633	26
1634	68
1635	373
1636	68
1637	33
1638	0
1639	33
1640	396
1641	229
1642	208
1643	162
1644	173
1645	275
1646	314
1647	30
1648	33
1649	33
1650	267
1651	13
1652	24
1653	373
1654	33
1655	314
1656	373
1657	416
1658	373
1659	137
1660	373
1661	242
1662	394
1663	214
1664	150
1665	137
1666	13
1667	0
1668	0
1669	162
1670	33
1671	65
1672	0
1673	373
1674	33
1675	26
1676	347
1677	33
1678	33
1679	34
1680	13
1681	421
1682	11
1683	441
1684	33
1685	373
1686	0
1687	422
1688	162
1689	33
1690	373
1691	61
1692	33
1693	13
1694	339
1695	68
1696	0
1697	33
1698	373
1699	105
1700	373
1701	366
1702	0
1703	33
1704	309
1705	79
1706	373
1707	0
1708	13
1709	373
1710	421
1711	0
1712	11
1713	314
1714	373
1715	373
1716	0
1717	314
1718	33
1719	137
1720	373
1721	395
1722	373
1723	175
1724	421
1725	309
1726	422
1727	53
1728	421
1729	33
1730	68
1731	0
1732	105
1733	0
1734	190
1735	33
1736	33
1737	0
1738	434
1739	11
1740	242
1741	373
1742	309
1743	13
1744	33
1745	321
1746	61
1747	162
1748	33
1749	137
1750	33
1751	0
1752	150
1753	68
1754	13
1755	0
1756	373
1757	33
1758	33
1759	0
1760	33
1761	218
1762	373
1763	33
1764	33
1765	248
1766	68
1767	211
1768	0
1769	33
1770	422
1771	33
1772	0
1773	0
1774	0
1775	421
1776	79
1777	13
1778	150
1779	33
1780	60
1781	0
1782	0
1783	0
1784	11
1785	27
1786	175
1787	0
1788	11
1789	373
1790	423
1791	0
1792	33
1793	0
1794	162
1795	373
1796	0
1797	373
1798	11
1799	0
1800	0
1801	33
1802	138
1803	33
1804	33
1805	144
1806	239
1807	414
1808	33
1809	0
1810	137
1811	11
1812	0
1813	309
1814	33
1815	314
1816	421
1817	33
1818	292
1819	48
1820	0
1821	421
1822	33
1823	373
1824	105
1825	373
1826	33
1827	105
1828	162
1829	33
1830	309
1831	0
1832	68
1833	309
1834	0
1835	0
1836	79
1837	150
1838	27
1839	137
1840	0
1841	309
1842	292
1843	450
1844	33
1845	137
1846	11
1847	226
1848	0
1849	79
1850	11
1851	33
1852	105
1853	33
1854	33
1855	82
1856	33
1857	162
1858	159
1859	11
1860	13
1861	0
1862	33
1863	314
1864	208
1865	0
1866	162
1867	68
1868	11
1869	162
1870	395
1871	33
1872	33
1873	373
1874	33
1875	53
1876	33
1877	0
1878	11
1879	33
1880	11
1881	208
1882	0
1883	53
1884	0
1885	0
1886	33
1887	80
1888	421
1889	394
1890	349
1891	268
1892	394
1893	0
1894	33
1895	0
1896	309
1897	0
1898	33
1899	373
1900	68
1901	77
1902	12
1903	367
1904	136
1905	33
1906	0
1907	0
1908	0
1909	33
1910	82
1911	373
1912	33
1913	314
1914	33
1915	0
1916	31
1917	33
1918	314
1919	33
1920	162
1921	162
1922	11
1923	26
1924	373
1925	394
1926	33
1927	59
1928	0
1929	33
1930	33
1931	309
1932	227
1933	0
1934	32
1935	33
1936	373
1937	441
1938	309
1939	137
1940	136
1941	33
1942	26
1943	314
1944	53
1945	33
1946	448
1947	373
1948	33
1949	0
1950	210
1951	0
1952	0
1953	359
1954	100
1955	373
1956	373
1957	0
1958	152
1959	0
1960	373
1961	373
1962	0
1963	79
1964	373
1965	309
1966	373
1967	208
1968	309
1969	13
1970	86
1971	0
1972	13
1973	373
1974	422
1975	81
1976	144
1977	33
1978	102
1979	394
1980	105
1981	13
1982	33
1983	416
1984	373
1985	13
1986	0
1987	0
1988	450
1989	373
1990	309
1991	11
1992	421
1993	373
1994	11
1995	105
1996	33
1997	0
1998	162
1999	373
2000	0
2001	373
2002	0
2003	137
2004	0
2005	400
2006	33
2007	373
2008	395
2009	421
2010	12
2011	162
2012	373
2013	33
2014	373
2015	0
2016	373
2017	0
2018	33
2019	33
2020	379
2021	157
2022	0
2023	373
2024	373
2025	346
2026	33
2027	11
2028	373
2029	395
2030	0
2031	68
2032	33
2033	32
2034	373
2035	325
2036	325
2037	33
2038	33
2039	33
2040	0
2041	373
2042	373
2043	0
2044	162
2045	33
2046	205
2047	373
2048	0
2049	373
2050	33
2051	382
2052	0
2053	19
2054	33
2055	373
2056	373
2057	79
2058	134
2059	105
2060	373
2061	0
2062	33
2063	33
2064	0
2065	292
2066	373
2067	309
2068	373
2069	409
2070	33
2071	373
2072	395
2073	237
2074	433
2075	162
2076	0
2077	33
2078	373
2079	309
2080	373
2081	11
2082	0
2083	373
2084	0
2085	34
2086	137
2087	406
2088	33
2089	0
2090	0
2091	373
2092	26
2093	373
2094	373
2095	33
2096	395
2097	0
2098	105
2099	33
2100	204
2101	373
2102	373
2103	137
2104	359
2105	7
2106	162
2107	11
2108	33
2109	373
2110	33
2111	373
2112	33
2113	373
2114	373
2115	33
2116	278
2117	105
2118	33
2119	426
2120	0
2121	32
2122	373
2123	175
2124	373
2125	309
2126	0
2127	441
2128	373
2129	33
2130	68
2131	0
2132	0
2133	373
2134	0
2135	373
2136	314
2137	0
2138	342
2139	223
2140	33
2141	33
2142	33
2143	314
2144	0
2145	13
2146	33
2147	373
2148	407
2149	421
2150	33
2151	33
2152	79
2153	247
2154	329
2155	373
2156	137
2157	0
2158	0
2159	33
2160	53
2161	33
2162	33
2163	79
2164	129
2165	373
2166	0
2167	32
2168	373
2169	33
2170	441
2171	214
2172	105
2173	309
2174	373
2175	33
2176	162
2177	162
2178	33
2179	0
2180	373
2181	68
2182	373
2183	373
2184	373
2185	33
2186	0
2187	59
2188	248
2189	33
2190	314
2191	32
2192	314
2193	33
2194	137
2195	137
2196	80
2197	444
2198	414
2199	129
2200	33
2201	0
2202	0
2203	33
2204	0
2205	33
2206	33
2207	33
2208	34
2209	11
2210	34
2211	0
2212	373
2213	373
2214	351
2215	373
2216	204
2217	33
2218	0
2219	0
2220	242
2221	0
2222	314
2223	309
2224	33
2225	33
2226	0
2227	373
2228	228
2229	314
2230	0
2231	33
2232	33
2233	33
2234	33
2235	314
2236	373
2237	373
2238	13
2239	395
2240	33
2241	314
2242	137
2243	373
2244	33
2245	373
2246	249
2247	143
2248	0
2249	400
2250	0
2251	9
2252	13
2253	162
2254	0
2255	33
2256	105
2257	373
2258	0
2259	0
2260	309
2261	0
2262	33
2263	129
2264	292
2265	68
2266	137
2267	373
2268	162
2269	394
2270	150
2271	0
2272	33
2273	162
2274	32
2275	0
2276	33
2277	150
2278	150
2279	13
2280	33
2281	373
2282	33
2283	33
2284	33
2285	367
2286	394
2287	373
2288	410
2289	33
2290	13
2291	247
2292	54
2293	341
2294	137
2295	373
2296	373
2297	421
2298	248
2299	124
2300	33
2301	309
2302	373
2303	373
2304	26
2305	13
2306	0
2307	316
2308	0
2309	33
2310	0
2311	0
2312	33
2313	314
2314	314
2315	0
2316	0
2317	13
2318	373
2319	0
2320	314
2321	314
2322	373
2323	0
2324	33
2325	0
2326	314
2327	81
2328	0
2329	0
2330	162
2331	13
2332	33
2333	33
2334	0
2335	33
2336	314
2337	0
2338	11
2339	314
2340	0
2341	367
2342	13
2343	179
2344	373
2345	13
2346	162
2347	189
2348	13
2349	105
2350	0
2351	373
2352	261
2353	373
2354	0
2355	33
2356	33
2357	373
2358	314
2359	0
2360	33
2361	0
2362	76
2363	158
2364	0
2365	33
2366	247
2367	33
2368	162
2369	137
2370	373
2371	132
2372	162
2373	205
2374	373
2375	373
2376	33
2377	33
2378	373
2379	132
2380	11
2381	13
2382	394
2383	309
2384	11
2385	33
2386	13
2387	33
2388	309
2389	373
2390	373
2391	414
2392	11
2393	33
2394	105
2395	373
2396	30
2397	162
2398	0
2399	373
2400	0
2401	423
2402	11
2403	33
2404	0
2405	26
2406	309
2407	137
2408	0
2409	248
2410	0
2411	33
2412	0
2413	0
2414	33
2415	373
2416	33
2417	441
2418	0
2419	373
2420	359
2421	331
2422	373
2423	33
2424	309
2425	373
2426	11
2427	33
2428	33
2429	79
2430	421
2431	150
2432	33
2433	314
2434	13
2435	373
2436	373
2437	13
2438	373
2439	373
2440	441
2441	421
2442	13
2443	247
2444	26
2445	214
2446	13
2447	105
2448	314
2449	0
2450	80
2451	52
2452	373
2453	0
2454	174
2455	34
2456	105
2457	144
2458	373
2459	0
2460	33
2461	442
2462	68
2463	301
2464	32
2465	33
2466	33
2467	0
2468	0
2469	421
2470	33
2471	33
2472	373
2473	33
2474	68
2475	32
2476	13
2477	33
2478	373
2479	373
2480	33
2481	373
2482	373
2483	33
2484	373
2485	33
2486	244
2487	373
2488	373
2489	309
2490	0
2491	33
2492	258
2493	33
2494	373
2495	391
2496	33
2497	373
2498	373
2499	144
2500	68
2501	309
2502	79
2503	294
2504	150
2505	33
2506	33
2507	33
2508	13
2509	0
2510	373
2511	53
2512	0
2513	373
2514	68
2515	33
2516	162
2517	248
2518	0
2519	314
2520	416
2521	11
2522	33
2523	0
2524	68
2525	13
2526	33
2527	162
2528	0
2529	309
2530	0
2531	0
2532	0
2533	373
2534	169
2535	150
2536	33
2537	441
2538	373
2539	373
2540	33
2541	373
2542	292
2543	105
2544	0
2545	314
2546	137
2547	33
2548	33
2549	20
2550	0
2551	0
2552	373
2553	34
2554	20
2555	33
2556	314
2557	33
2558	437
2559	33
2560	373
2561	32
2562	0
2563	436
2564	17
2565	292
2566	11
2567	26
2568	0
2569	33
2570	33
2571	33
2572	421
2573	13
2574	373
2575	33
2576	33
2577	340
2578	33
2579	33
2580	68
2581	373
2582	0
2583	162
2584	162
2585	373
2586	175
2587	314
2588	0
2589	395
2590	416
2591	309
2592	0
2593	0
2594	33
2595	33
2596	33
2597	421
2598	175
2599	33
2600	373
2601	162
2602	33
2603	33
2604	392
2605	314
2606	314
2607	0
2608	79
2609	33
2610	105
2611	33
2612	441
2613	32
2614	421
2615	373
2616	373
2617	0
2618	0
2619	33
2620	309
2621	33
2622	33
2623	68
2624	382
2625	33
2626	414
2627	0
2628	373
2629	0
2630	373
2631	421
2632	33
2633	88
2634	33
2635	0
2636	359
2637	373
2638	68
2639	0
2640	421
2641	33
2642	53
2643	33
2644	33
2645	33
2646	33
2647	373
2648	0
2649	136
2650	0
2651	33
2652	0
2653	3
2654	373
2655	0
2656	33
2657	417
2658	162
2659	33
2660	27
2661	373
2662	11
2663	157
2664	0
2665	314
2666	162
2667	33
2668	33
2669	136
2670	105
2671	7
2672	11
2673	33
2674	33
2675	32
2676	450
2677	11
2678	5
2679	162
2680	13
2681	208
2682	390
2683	417
2684	0
2685	0
2686	373
2687	0
2688	373
2689	0
2690	175
2691	33
2692	33
2693	32
2694	0
2695	373
2696	32
2697	0
2698	33
2699	33
2700	314
2701	299
2702	0
2703	373
2704	33
2705	248
2706	20
2707	162
2708	0
2709	0
2710	373
2711	314
2712	34
2713	373
2714	13
2715	0
2716	421
2717	68
2718	321
2719	33
2720	0
2721	0
2722	167
2723	373
2724	33
2725	309
2726	0
2727	0
2728	82
2729	261
2730	309
2731	33
2732	373
2733	373
2734	435
2735	33
2736	21
2737	0
2738	373
2739	162
2740	0
2741	68
2742	144
2743	0
2744	33
2745	33
2746	136
2747	0
2748	394
2749	11
2750	33
2751	239
2752	0
2753	373
2754	421
2755	0
2756	162
2757	441
2758	258
2759	0
2760	33
2761	373
2762	0
2763	0
2764	373
2765	33
2766	0
2767	373
2768	373
2769	373
2770	0
2771	137
2772	162
2773	395
2774	242
2775	0
2776	373
2777	314
2778	136
2779	0
2780	0
2781	373
2782	32
2783	33
2784	0
2785	373
2786	441
2787	31
2788	162
2789	373
2790	32
2791	373
2792	0
2793	373
2794	27
2795	162
2796	0
2797	373
2798	314
2799	33
2800	314
2801	27
2802	320
2803	373
2804	0
2805	33
2806	421
2807	11
2808	314
2809	162
2810	58
2811	417
2812	373
2813	315
2814	33
2815	373
2816	20
2817	0
2818	0
2819	373
2820	395
2821	450
2822	373
2823	33
2824	373
2825	33
2826	409
2827	373
2828	33
2829	373
2830	33
2831	33
2832	33
2833	13
2834	450
2835	373
2836	373
2837	314
2838	0
2839	68
2840	373
2841	33
2842	0
2843	132
2844	373
2845	373
2846	33
2847	0
2848	88
2849	0
2850	71
2851	26
2852	33
2853	373
2854	33
2855	175
2856	13
2857	427
2858	0
2859	26
2860	32
2861	416
2862	373
2863	33
2864	33
2865	373
2866	373
2867	166
2868	143
2869	13
2870	0
2871	373
2872	0
2873	33
2874	3
2875	79
2876	33
2877	33
2878	33
2879	33
2880	136
2881	105
2882	373
2883	33
2884	309
2885	218
2886	373
2887	136
2888	0
2889	11
2890	33
2891	68
2892	13
2893	114
2894	82
2895	0
2896	0
2897	33
2898	0
2899	13
2900	13
2901	33
2902	33
2903	421
2904	0
2905	34
2906	33
2907	416
2908	373
2909	20
2910	409
2911	395
2912	421
2913	26
2914	373
2915	321
2916	373
2917	0
2918	0
2919	0
2920	68
2921	90
2922	12
2923	247
2924	13
2925	79
2926	137
2927	0
2928	0
2929	373
2930	33
2931	421
2932	400
2933	33
2934	373
2935	373
2936	117
2937	33
2938	373
2939	33
2940	0
2941	33
2942	33
2943	79
2944	33
2945	0
2946	11
2947	0
2948	360
2949	13
2950	33
2951	0
2952	33
2953	162
2954	373
2955	421
2956	33
2957	373
2958	42
2959	0
2960	373
2961	33
2962	33
2963	422
2964	136
2965	33
2966	314
2967	69
2968	373
2969	33
2970	421
2971	239
2972	441
2973	0
2974	373
2975	68
2976	27
2977	373
2978	68
2979	105
2980	373
2981	0
2982	20
2983	33
2984	33
2985	33
2986	33
2987	11
2988	373
2989	351
2990	436
2991	0
2992	373
2993	0
2994	13
2995	33
2996	309
2997	239
2998	309
2999	373
